name	description	sourcemtoverride	samplemtoverride	body_habitat	body_product	body_site	sample_type	collection_timestamp	country	elevation	env_biome	env_feature	env_matter	family	host_common_name	host_subject_id	house	latitude	life_stage	longitude	move_time	moved	notes	number_children	number_residents_human	percent_adult_residents	percent_male	pet_farm_animal	sex	source	role	subject	surface	title
ERS453474.ERR503348_1	Sample 2192.H01a.Nose.282.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Skin swab	2/22/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.4	H01a	41.88	child	-87.63		FALSE		2	4	0.5	0.75	none	male	Person		Person_01.4		Gilbert_house_forensics_BE
ERS454431.ERR504305_1	Sample 2192.H01a.Nose.297.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Skin swab	2/24/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.1	H01a	41.88	adult	-87.63		FALSE		2	4	0.5	0.75	none	male	Person		Person_01.1		Gilbert_house_forensics_BE
ERS453128.ERR503002_1	Sample 2192.H01a.Nose.300.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Skin swab	2/24/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.2	H01a	41.88	adult	-87.63		FALSE		2	4	0.5	0.75	none	female	Person		Person_01.2		Gilbert_house_forensics_BE
ERS454501.ERR504375_1	Sample 2192.H01a.Nose.303.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Skin swab	2/24/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.3	H01a	41.88	child	-87.63		FALSE		2	4	0.5	0.75	none	male	Person		Person_01.3		Gilbert_house_forensics_BE
ERS453700.ERR503574_1	Sample 2192.H01a.Nose.306.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Skin swab	2/24/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.4	H01a	41.88	child	-87.63		FALSE		2	4	0.5	0.75	none	male	Person		Person_01.4		Gilbert_house_forensics_BE
ERS453455.ERR503329_1	Sample 2192.H01a.Nose.321.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Skin swab	2/26/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.1	H01a	41.88	adult	-87.63		FALSE	Turtle Tank Cleaned - By Kitchen Sink	2	4	0.5	0.75	none	male	Person		Person_01.1		Gilbert_house_forensics_BE
ERS454290.ERR504164_1	Sample 2192.H01a.Nose.324.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Skin swab	2/26/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.2	H01a	41.88	adult	-87.63		FALSE	Turtle Tank Cleaned - By Kitchen Sink	2	4	0.5	0.75	none	female	Person		Person_01.2		Gilbert_house_forensics_BE
ERS454687.ERR504561_1	Sample 2192.H01a.Nose.327.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Skin swab	2/26/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.3	H01a	41.88	child	-87.63		FALSE	Turtle Tank Cleaned - By Kitchen Sink	2	4	0.5	0.75	none	male	Person		Person_01.3		Gilbert_house_forensics_BE
ERS453359.ERR503233_1	Sample 2192.H01a.Nose.33.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Skin swab	2/11/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.1	H01a	41.88	adult	-87.63		FALSE		2	4	0.5	0.75	none	male	Person		Person_01.1		Gilbert_house_forensics_BE
ERS454635.ERR504509_1	Sample 2192.H01a.Nose.330.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Skin swab	2/26/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.4	H01a	41.88	child	-87.63		FALSE	Turtle Tank Cleaned - By Kitchen Sink	2	4	0.5	0.75	none	male	Person		Person_01.4		Gilbert_house_forensics_BE
ERS454070.ERR503944_1	Sample 2192.H01a.Nose.36.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Skin swab	2/11/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.2	H01a	41.88	adult	-87.63		FALSE		2	4	0.5	0.75	none	female	Person		Person_01.2		Gilbert_house_forensics_BE
ERS453501.ERR503375_1	Sample 2192.H01a.Nose.39.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Skin swab	2/11/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.3	H01a	41.88	child	-87.63		FALSE		2	4	0.5	0.75	none	male	Person		Person_01.3		Gilbert_house_forensics_BE
ERS453307.ERR503181_1	Sample 2192.H01a.Nose.42.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Skin swab	2/11/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.4	H01a	41.88	child	-87.63		FALSE		2	4	0.5	0.75	none	male	Person		Person_01.4		Gilbert_house_forensics_BE
ERS454098.ERR503972_1	Sample 2192.H01a.Nose.57.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Skin swab	2/12/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.1	H01a	41.88	adult	-87.63		FALSE		2	4	0.5	0.75	none	male	Person		Person_01.1		Gilbert_house_forensics_BE
ERS453526.ERR503400_1	Sample 2192.H01a.Nose.60.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Skin swab	2/12/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.2	H01a	41.88	adult	-87.63		FALSE		2	4	0.5	0.75	none	female	Person		Person_01.2		Gilbert_house_forensics_BE
ERS453813.ERR503687_1	Sample 2192.H01a.Nose.63.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Skin swab	2/12/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.3	H01a	41.88	child	-87.63		FALSE		2	4	0.5	0.75	none	male	Person		Person_01.3		Gilbert_house_forensics_BE
ERS454423.ERR504297_1	Sample 2192.H01a.Nose.66.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Skin swab	2/12/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.4	H01a	41.88	child	-87.63		FALSE		2	4	0.5	0.75	none	male	Person		Person_01.4		Gilbert_house_forensics_BE
ERS453657.ERR503531_1	Sample 2192.H01a.Nose.81.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Skin swab	2/13/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.1	H01a	41.88	adult	-87.63		FALSE		2	4	0.5	0.75	none	male	Person		Person_01.1		Gilbert_house_forensics_BE
ERS453666.ERR503540_1	Sample 2192.H01a.Nose.84.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Skin swab	2/13/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.2	H01a	41.88	adult	-87.63		FALSE		2	4	0.5	0.75	none	female	Person		Person_01.2		Gilbert_house_forensics_BE
ERS453215.ERR503089_1	Sample 2192.H01a.Nose.87.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Skin swab	2/13/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.3	H01a	41.88	child	-87.63		FALSE		2	4	0.5	0.75	none	male	Person		Person_01.3		Gilbert_house_forensics_BE
ERS454710.ERR504584_1	Sample 2192.H01a.Nose.9.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Skin swab	2/10/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.1	H01a	41.88	adult	-87.63		FALSE		2	4	0.5	0.75	none	male	Person		Person_01.1		Gilbert_house_forensics_BE
ERS453216.ERR503090_1	Sample 2192.H01a.Nose.90.lane6.NoIndex.L006			UBERON:nostril	UBERON:mucus	UBERON:nostril	Skin swab	2/13/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		1	human	Person_01.4	H01a	41.88	child	-87.63		FALSE		2	4	0.5	0.75	none	male	Person		Person_01.4		Gilbert_house_forensics_BE
ERS453204.ERR503078_1	Sample 2192.H02a.Bathroom.Door.Knob.606.lane2.NoIndex.L002						Bathroom door knob swab	2/10/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	2			H02a	41.88		-87.63		FALSE		0	1	1	1	none		House		House_02a	Bathroom_Door_Knob	Gilbert_house_forensics_BE
ERS454465.ERR504339_1	Sample 2192.H02a.Bathroom.Door.Knob.630.lane2.NoIndex.L002						Bathroom door knob swab	2/11/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	2			H02a	41.88		-87.63		FALSE		0	1	1	1	none		House		House_02a	Bathroom_Door_Knob	Gilbert_house_forensics_BE
ERS453118.ERR502992_1	Sample 2192.H02a.Bathroom.Door.Knob.654.lane2.NoIndex.L002						Bathroom door knob swab	2/12/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	2			H02a	41.88		-87.63		FALSE		0	1	1	1	none		House		House_02a	Bathroom_Door_Knob	Gilbert_house_forensics_BE
ERS453697.ERR503571_1	Sample 2192.H02a.Bathroom.Door.Knob.678.lane2.NoIndex.L002						Bathroom door knob swab	2/13/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	2			H02a	41.88		-87.63		FALSE		0	1	1	1	none		House		House_02a	Bathroom_Door_Knob	Gilbert_house_forensics_BE
ERS454622.ERR504496_1	Sample 2192.H02a.Bathroom.Door.Knob.702.lane2.NoIndex.L002						Bathroom door knob swab	2/21/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	2			H02a	41.88		-87.63		FALSE	Week in Caunknownda & Sick	0	1	1	1	none		House		House_02a	Bathroom_Door_Knob	Gilbert_house_forensics_BE
ERS453534.ERR503408_1	Sample 2192.H02a.Bathroom.Door.Knob.726.lane2.NoIndex.L002						Bathroom door knob swab	2/22/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	2			H02a	41.88		-87.63		FALSE	Still sick.	0	1	1	1	none		House		House_02a	Bathroom_Door_Knob	Gilbert_house_forensics_BE
ERS453100.ERR502974_1	Sample 2192.H02a.Bathroom.Door.Knob.750.lane2.NoIndex.L002						Bathroom door knob swab	2/23/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	2			H02a	41.88		-87.63		FALSE	Still sick	0	1	1	1	none		House		House_02a	Bathroom_Door_Knob	Gilbert_house_forensics_BE
ERS454286.ERR504160_1	Sample 2192.H02a.Bathroom.Door.Knob.774.lane2.NoIndex.L002						Bathroom door knob swab	2/24/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	2			H02a	41.88		-87.63		FALSE	Sick	0	1	1	1	none		House		House_02a	Bathroom_Door_Knob	Gilbert_house_forensics_BE
ERS453428.ERR503302_1	Sample 2192.H02a.Bathroom.Door.Knob.798.lane2.NoIndex.L002						Bathroom door knob swab	2/25/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	2			H02a	41.88		-87.63		FALSE		0	1	1	1	none		House		House_02a	Bathroom_Door_Knob	Gilbert_house_forensics_BE
ERS454642.ERR504516_1	Sample 2192.H02a.Bathroom.Door.Knob.822.lane2.NoIndex.L002						Bathroom door knob swab	2/26/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	2			H02a	41.88		-87.63		FALSE		0	1	1	1	none		House		House_02a	Bathroom_Door_Knob	Gilbert_house_forensics_BE
ERS453193.ERR503067_1	Sample 2192.H02a.Bathroom.Door.Knob.846.lane2.NoIndex.L002						Bathroom door knob swab	2/27/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	2			H02a	41.88		-87.63		FALSE		0	1	1	1	none		House		House_02a	Bathroom_Door_Knob	Gilbert_house_forensics_BE
ERS454448.ERR504322_1	Sample 2192.H02a.Bathroom.Door.Knob.870.lane2.NoIndex.L002						Bathroom door knob swab	2/28/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	2			H02a	41.88		-87.63		FALSE		0	1	1	1	none		House		House_02a	Bathroom_Door_Knob	Gilbert_house_forensics_BE
ERS453646.ERR503520_1	Sample 2192.H02a.Bathroom.Door.Knob.894.lane2.NoIndex.L002						Bathroom door knob swab	2/29/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	2			H02a	41.88		-87.63		FALSE		0	1	1	1	none		House		House_02a	Bathroom_Door_Knob	Gilbert_house_forensics_BE
ERS454329.ERR504203_1	Sample 2192.H02a.Bathroom.Door.Knob.918.lane2.NoIndex.L002						Bathroom door knob swab	3/1/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	2			H02a	41.88		-87.63		FALSE		0	1	1	1	none		House		House_02a	Bathroom_Door_Knob	Gilbert_house_forensics_BE
ERS454340.ERR504214_1	Sample 2192.H02a.Bedroom.Floor.604.lane2.NoIndex.L002						Bedroom floor swab	2/10/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	2			H02a	41.88		-87.63		FALSE		0	1	1	1	none		House		House_02a	Bedroom_Floor	Gilbert_house_forensics_BE
ERS453757.ERR503631_1	Sample 2192.H02a.Bedroom.Floor.628.lane2.NoIndex.L002						Bedroom floor swab	2/11/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	2			H02a	41.88		-87.63		FALSE		0	1	1	1	none		House		House_02a	Bedroom_Floor	Gilbert_house_forensics_BE
ERS454443.ERR504317_1	Sample 2192.H02a.Bedroom.Floor.652.lane2.NoIndex.L002						Bedroom floor swab	2/12/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	2			H02a	41.88		-87.63		FALSE		0	1	1	1	none		House		House_02a	Bedroom_Floor	Gilbert_house_forensics_BE
ERS454038.ERR503912_1	Sample 2192.H02a.Bedroom.Floor.676.lane2.NoIndex.L002						Bedroom floor swab	2/13/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	2			H02a	41.88		-87.63		FALSE		0	1	1	1	none		House		House_02a	Bedroom_Floor	Gilbert_house_forensics_BE
ERS453412.ERR503286_1	Sample 2192.H02a.Bedroom.Floor.700.lane2.NoIndex.L002						Bedroom floor swab	2/21/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	2			H02a	41.88		-87.63		FALSE	Week in Caunknownda & Sick	0	1	1	1	none		House		House_02a	Bedroom_Floor	Gilbert_house_forensics_BE
ERS453172.ERR503046_1	Sample 2192.H02a.Bedroom.Floor.724.lane2.NoIndex.L002						Bedroom floor swab	2/22/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	2			H02a	41.88		-87.63		FALSE	Still sick.	0	1	1	1	none		House		House_02a	Bedroom_Floor	Gilbert_house_forensics_BE
ERS454173.ERR504047_1	Sample 2192.H02a.Bedroom.Floor.748.lane2.NoIndex.L002						Bedroom floor swab	2/23/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	2			H02a	41.88		-87.63		FALSE	Still sick	0	1	1	1	none		House		House_02a	Bedroom_Floor	Gilbert_house_forensics_BE
ERS454403.ERR504277_1	Sample 2192.H02a.Bedroom.Floor.772.lane2.NoIndex.L002						Bedroom floor swab	2/24/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	2			H02a	41.88		-87.63		FALSE	Sick	0	1	1	1	none		House		House_02a	Bedroom_Floor	Gilbert_house_forensics_BE
ERS454122.ERR503996_1	Sample 2192.H02a.Bedroom.Floor.796.lane2.NoIndex.L002						Bedroom floor swab	2/25/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	2			H02a	41.88		-87.63		FALSE		0	1	1	1	none		House		House_02a	Bedroom_Floor	Gilbert_house_forensics_BE
ERS454089.ERR503963_1	Sample 2192.H02a.Bedroom.Floor.820.lane2.NoIndex.L002						Bedroom floor swab	2/26/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	2			H02a	41.88		-87.63		FALSE		0	1	1	1	none		House		House_02a	Bedroom_Floor	Gilbert_house_forensics_BE
ERS454007.ERR503881_1	Sample 2192.H02a.Bedroom.Floor.844.lane2.NoIndex.L002						Bedroom floor swab	2/27/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	2			H02a	41.88		-87.63		FALSE		0	1	1	1	none		House		House_02a	Bedroom_Floor	Gilbert_house_forensics_BE
ERS454209.ERR504083_1	Sample 2192.H02a.Bedroom.Floor.868.lane2.NoIndex.L002						Bedroom floor swab	2/28/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	2			H02a	41.88		-87.63		FALSE		0	1	1	1	none		House		House_02a	Bedroom_Floor	Gilbert_house_forensics_BE
ERS454201.ERR504075_1	Sample 2192.H02a.Bedroom.Floor.892.lane2.NoIndex.L002						Bedroom floor swab	2/29/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	2			H02a	41.88		-87.63		FALSE		0	1	1	1	none		House		House_02a	Bedroom_Floor	Gilbert_house_forensics_BE
ERS453548.ERR503422_1	Sample 2192.H02a.Bedroom.Floor.916.lane2.NoIndex.L002						Bedroom floor swab	3/1/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:anthropogenic environmental material	ENVO:dust	2			H02a	41.88		-87.63		FALSE		0	1	1	1	none		House		House_02a	Bedroom_Floor	Gilbert_house_forensics_BE
ERS454571.ERR504445_1	Sample 2192.H02a.Foot.608.lane2.NoIndex.L002			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab swab	2/10/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		2	human	Person_02.1	H02a	41.88	adult	-87.63		FALSE		0	1	1	1	none	male	Person		Person_02.1		Gilbert_house_forensics_BE
ERS453927.ERR503801_1	Sample 2192.H02a.Foot.632.lane2.NoIndex.L002			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab swab	2/11/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		2	human	Person_02.1	H02a	41.88	adult	-87.63		FALSE		0	1	1	1	none	male	Person		Person_02.1		Gilbert_house_forensics_BE
ERS454298.ERR504172_1	Sample 2192.H02a.Foot.656.lane2.NoIndex.L002			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab swab	2/12/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		2	human	Person_02.1	H02a	41.88	adult	-87.63		FALSE		0	1	1	1	none	male	Person		Person_02.1		Gilbert_house_forensics_BE
ERS453963.ERR503837_1	Sample 2192.H02a.Foot.680.lane2.NoIndex.L002			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab swab	2/13/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		2	human	Person_02.1	H02a	41.88	adult	-87.63		FALSE		0	1	1	1	none	male	Person		Person_02.1		Gilbert_house_forensics_BE
ERS453638.ERR503512_1	Sample 2192.H02a.Foot.704.lane2.NoIndex.L002			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab swab	2/21/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		2	human	Person_02.1	H02a	41.88	adult	-87.63		FALSE	Week in Caunknownda & Sick	0	1	1	1	none	male	Person		Person_02.1		Gilbert_house_forensics_BE
ERS453659.ERR503533_1	Sample 2192.H02a.Foot.728.lane2.NoIndex.L002			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab swab	2/22/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		2	human	Person_02.1	H02a	41.88	adult	-87.63		FALSE	Still sick.	0	1	1	1	none	male	Person		Person_02.1		Gilbert_house_forensics_BE
ERS453497.ERR503371_1	Sample 2192.H02a.Foot.752.lane2.NoIndex.L002			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab swab	2/23/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		2	human	Person_02.1	H02a	41.88	adult	-87.63		FALSE	Still sick	0	1	1	1	none	male	Person		Person_02.1		Gilbert_house_forensics_BE
ERS454311.ERR504185_1	Sample 2192.H02a.Foot.776.lane2.NoIndex.L002			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab swab	2/24/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		2	human	Person_02.1	H02a	41.88	adult	-87.63		FALSE	Sick	0	1	1	1	none	male	Person		Person_02.1		Gilbert_house_forensics_BE
ERS454648.ERR504522_1	Sample 2192.H02a.Foot.800.lane2.NoIndex.L002			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab swab	2/25/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		2	human	Person_02.1	H02a	41.88	adult	-87.63		FALSE		0	1	1	1	none	male	Person		Person_02.1		Gilbert_house_forensics_BE
ERS454280.ERR504154_1	Sample 2192.H02a.Foot.824.lane2.NoIndex.L002			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab swab	2/26/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		2	human	Person_02.1	H02a	41.88	adult	-87.63		FALSE		0	1	1	1	none	male	Person		Person_02.1		Gilbert_house_forensics_BE
ERS454599.ERR504473_1	Sample 2192.H02a.Foot.848.lane5.NoIndex.L005			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab swab	2/27/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		2	human	Person_02.1	H02a	41.88	adult	-87.63		FALSE		0	1	1	1	none	male	Person		Person_02.1		Gilbert_house_forensics_BE
ERS454220.ERR504094_1	Sample 2192.H02a.Foot.872.lane5.NoIndex.L005			UBERON:skin	UBERON:sebum	UBERON:skin of foot	Skin swab swab	2/28/12	GAZ:United States of America	181.32	ENVO:urban biome	ENVO:human-associated habitat		2	human	Person_02.1	H02a	41.88	adult	-87.63		FALSE		0	1	1	1	none	male	Person		Person_02.1		Gilbert_house_forensics_BE
